product_id,url,product_title,product_brand,product_rating,product_rating_count,product_image,stock_status,vendor_price,product_os,screen_size,memory_size,question_answered
B07RXWCN1Q,https://www.amazon.com/-/es/HP-Stream-procesador-Dual-Core-almacenamiento/dp/B07RXWCN1Q,"HP Stream - Laptop de 14 pulgadas, procesador AMD Dual-Core A4-9120E, memoria SDRAM de 4 GB, almacenamiento eMMC de 32 GB, Windows 10 Home en modo S con Office 365 Personal durante un año",HP,4.3,"3,387",https://images-na.ssl-images-amazon.com/images/I/81KBLdOERJL._AC_SX355_.jpg,in stock,US$ 348.40,Windows 10 S,14 Pulgadas,4 GB,304
B08H8PSFYX,https://www.amazon.com/-/es/XPS-13/dp/B08H8PSFYX,"Latest_Dell XPS 13.3"" FHD InfinityEdge Display Laptop, 10th Gen Intel i7-10510U Processor , 8GB RAM, 512GB SSD, Wireless+Bluetooth, Backlit Keyboard, Fingerprint Reader, HDMI，Window 10",Dell,3.4,6,https://images-na.ssl-images-amazon.com/images/I/61XzOojThrL._AC_SX466_.jpg,in stock,US$ 965.99,Windows 10,13.3 Pulgadas,8 GB,3
B08R3K4FWY,https://www.amazon.com/-/es/ASUS/dp/B08R3K4FWY,"Newest Asus TUF 15.6"" FHD 144Hz IPS Gaming Laptop PC, 9th Gen Intel 6-Core i7-9750H Upto 4.5GHz, 16GB RAM, 512GB PCIe SSD, NVIDIA GeForce GTX 1650 4GB, RGB Backlit Keyboard, Windows 10 Home",ASUS,5.0,3,https://images-na.ssl-images-amazon.com/images/I/61-E9-wjwgL._AC_SX466_.jpg,in stock,US$ 956.99,Windows 10,15.6 Pulgadas,16 GB,
B07TQ5CQ1H,https://www.amazon.com/-/es/Inspiron-i3793-5841BLK-PUS-generaci%C3%B3n-i5-1035G1-pulgadas/dp/B07TQ5CQ1H,"Dell Inspiron 17 3793, i3793-5841BLK-PUS, 10ª generación Intel Core i5-1035G1, FHD de 17,3 pulgadas (1920 X 1080), 8 GB x 1 DDR4 2666MHz, 1 TB 5400 RPM, unidad de DVD de carga en bandeja",Dell,4.3,110,https://images-na.ssl-images-amazon.com/images/I/71%2B%2BjSGKTSL._AC_SY355_.jpg,in stock,US$ 673.99,Windows 10 Home,17.3 Pulgadas,8 GB,25
B08Q28J2YM,https://www.amazon.com/-/es/Azpen-pantalla-almacenamiento-c%C3%A1mara-Bluetooth/dp/B08Q28J2YM,Azpen IPS 1280 x 800 pantalla HD 2 GB RAM 32 GB almacenamiento dual cámara Quad Core Bluetooth GPS,Azpen,4.4,28,https://images-na.ssl-images-amazon.com/images/I/710cmEc2AhL._AC_SX522_.jpg,in stock,US$ 99.99,,10.1 Pulgadas,32 GB,15
B08HLD598L,https://www.amazon.com/-/es/Lenovo-IdeaPad-port%C3%A1til-memoria-Windows/dp/B08HLD598L,"Lenovo IdeaPad 3 15.6 portátil, AMD Ryzen 5 3500U 8GB de memoria, 256GB SSD, Windows 10",Lenovo,4.5,13,https://images-na.ssl-images-amazon.com/images/I/715VAnEIW5L._AC_SX522_.jpg,in stock,US$ 495.00,Windows 10,15.6 Pulgadas,8 GB,3
B08KH3BHXY,https://www.amazon.com/-/es/Convertible-Pantalla-Procesador-i7-1165G7-UX363EA-XH71T/dp/B08KH3BHXY,"ASUS ZenBook Flip 13 Ultra Slim Convertible Laptop, Pantalla táctil OLED FHD de 13,3"", Procesador Intel Core i7-1165G7, Intel Iris Xe Graphics, 16GB RAM, 512GB SSD, Windows 10 Pro, Gris Pino, UX363EA-XH71T",ASUS,4.3,29,https://images-na.ssl-images-amazon.com/images/I/815UjlQZkTL._AC_SY450_.jpg,in stock,"US$ 1,199.99",Windows 10 Pro,13.3 Pulgadas,16 GB,16
B08DLV3B3K,https://www.amazon.com/-/es/ordenador-port%C3%A1til-computadoras-port%C3%A1tiles-X1/dp/B08DLV3B3K,"2 en 1 ordenador portátil Windows 10 computadoras portátiles,Ezbook X1 FHD pantalla táctil portátil pantalla 11.6 pulgadas 6 GB RAM 128 ROM",Jumper,4.1,120,https://images-na.ssl-images-amazon.com/images/I/61ITgYBFtuL._AC_SX466_.jpg,in stock,US$ 304.00,Windows 10,11.6 Pulgadas,6 GB,30
B01550MWHI,https://www.amazon.com/-/es/MacBook-MD711LL-pulgadas-reacondicionamiento-certificado/dp/B01550MWHI,Laptop Apple MacBook Air MD711LL/A de 11.6 pulgadas (reacondicionamiento certificado),Apple,4.3,567,https://images-na.ssl-images-amazon.com/images/I/61qabAYJkRL._AC_SY450_.jpg,in stock,US$ 425.00,Mac OS X,11.6 Pulgadas,8 GB,112
B07VXXG5WZ,https://www.amazon.com/-/es/Chromebook-pulgadas-ordenador-port%C3%A1til-12b-ca0010nr/dp/B07VXXG5WZ,"HP Chromebook X360 12 pulgadas HD+ ordenador portátil, Intel Celeron N4000, 4 GB SDRAM, 32 GB eMMC, Cromo (12b-ca0010nr, cerámica blanca)",HP,4.6,145,https://images-na.ssl-images-amazon.com/images/I/91lII9xhniL._AC_SX425_.jpg,in stock,US$ 319.00,Chrome OS,12 Pulgadas,4 GB,27
B07R3H3PL3,https://www.amazon.com/-/es/2019-Nuevo-port%C3%A1til-Inspiron-17/dp/B07R3H3PL3,"2019 Nuevo portátil Dell Inspiron 17 PC: 17,3 pulgadas FHD (1980 x 1080) pantalla IPS no táctil, Intel CPU-i3-7020u, 8 GB RAM, 1 TB HDD, WiFi, Bluetooth, HDMI, cámara web, DVDRW, Windows 10",Dell,4.2,203,https://images-na.ssl-images-amazon.com/images/I/71q0SQgLX8L._AC_SY355_.jpg,in stock,US$ 629.00,Windows 10,17.3 Pulgadas,8 GB,41
B075WYN1JL,https://www.amazon.com/-/es/sobremesa-Dell-Optiplex-3020-SFF/dp/B075WYN1JL,PC de sobremesa Dell Optiplex 3020 SFF - Intel Core i5-4570 3.2GHz 8GB 500GB DVDRW Windows 10 Professional (renovado),Dell,4.3,391,https://images-na.ssl-images-amazon.com/images/I/71vU2tjh57L._AC_SY450_.jpg,in stock,US$ 156.00,,,3 GB,91
B089T6DX1R,https://www.amazon.com/-/es/3-5GHz-Radeon-Webcam-Windows-port%C3%A1til/dp/B089T6DX1R,"HP 14"" HD AMD Ryzen 3 3.5GHz 4GB 1TB HDD Radeon Vega 3 Webcam Windows 10 portátil",HP,4.1,83,https://images-na.ssl-images-amazon.com/images/I/81gXLlultML._AC_SY355_.jpg,out of stock,,Windows 10,14 Pulgadas,4 GB,4
B08DX82SD8,https://www.amazon.com/-/es/Dell-Gaming-3500-pulgadas-port%C3%A1til/dp/B08DX82SD8,"Dell Gaming G3 15 3500, 15.6 pulgadas FHD portátil - Intel Core i5-10300H, 8GB DDR4 RAM, 512GB SSD, NVIDIA GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home - Eclipse negro (último modelo)",Dell,4.6,210,https://images-na.ssl-images-amazon.com/images/I/81LyL46b3PL._AC_SY450_.jpg,in stock,US$ 921.93,Windows 10 Home,15.6 Pulgadas,8 GB,61
B081H24H8Z,https://www.amazon.com/-/es/Celeron-computadora-escritorio-Ethernet-Bluetooth/dp/B081H24H8Z,"Mini PC, Intel Celeron J3455 Windows 10 Pro (64 bits) 6GB DDR3/120GB SSD Mini computadora de escritorio con puerto HDMI/VGA, Gigabit Ethernet, doble banda Wi-Fi, Bluetooth 4.2, 4K HD",GUZILA,4.2,509,https://images-na.ssl-images-amazon.com/images/I/71Gr0faTD5L._AC_SY450_.jpg,in stock,US$ 185.99,,,6 GB,87
B08DJXYMJL,https://www.amazon.com/-/es/Lenovo-IdeaPad-Ordenador-port%C3%A1til-generaci%C3%B3n/dp/B08DJXYMJL,"Lenovo IdeaPad 5 Ordenador portátil: 10ª generación Core i5-1035G1, 16GB RAM, SSD de 512GB, pantalla táctil IPS Full HD de 15,6""",Lenovo,4.6,171,https://images-na.ssl-images-amazon.com/images/I/610aKJkEMhL._AC_SX569_.jpg,in stock,US$ 779.00,Windows 10,15.6 Pulgadas,16 GB,48
B08NXWPZRD,https://www.amazon.com/-/es/Port%C3%A1til-Pavilion-Ryzen-Windows-Horizon/dp/B08NXWPZRD,"Portátil HP Pavilion 2020 15.6"" FHD 1920 x 1080 AMD Ryzen 5 4500U 8GB SDRAM 512GB SSD Windows 10 Horizon Azul",HP,4.6,27,https://images-na.ssl-images-amazon.com/images/I/71Wak5qJjWL._AC_SY450_.jpg,in stock,US$ 607.00,Windows 10,15.6 Pulgadas,8 GB,13
B07856DNSX,https://www.amazon.com/-/es/Samsung-Galaxy-Active2-Ruggedized-SM-T390NZKAXAR/dp/B07856DNSX,"Samsung Galaxy Tab Active2 8"" Ruggedized Tablet Wi-Fi 16GB, Negro (SM-T390NZKAXAR)",Samsung Electronics,4.5,121,https://images-na.ssl-images-amazon.com/images/I/71eh03JLZBL._AC_SX355_.jpg,in stock,US$ 385.00,,8 Pulgadas,16 GB,93
B08FNZHZJM,https://www.amazon.com/-/es/Aspire-Intel-i5-1035G1-pulgadas-port%C3%A1til/dp/B08FNZHZJM,"Acer Aspire 3 Intel Core i5-1035G1 8 GB 256 GB SSD 15,6 pulgadas Full HD (1920 x 1080) Win 10 portátil",Acer,4.5,99,https://images-na.ssl-images-amazon.com/images/I/71q621vaqkL._AC_SX569_.jpg,in stock,US$ 488.80,Windows 10,15.6 Pulgadas,8 GB,21
B087Z21FXV,https://www.amazon.com/-/es/Ordenador-port%C3%A1til-GeForce-i7-10750H-17-cb1080nr/dp/B087Z21FXV,"Ordenador portátil OMEN 17, NVIDIA GeForce RTX 2070, Intel Core i7-10750H, 16 GB DDR4 RAM, 512 GB PCIe NVMe SSD, 17.3"" 144Hz Full HD, Windows 10 Home, teclado RGB (17-cb1080nr, modelo 2020)",OMEN,4.4,78,https://images-na.ssl-images-amazon.com/images/I/81lbQdxkB3L._AC_SX679_.jpg,out of stock,,Windows 10 Home,17.3 Pulgadas,16 GB,31
B08PQFKHC7,https://www.amazon.com/-/es/11-ak0080wm/dp/B08PQFKHC7,"2020 HP Stream 11.6 inch Laptop Computer Intel Celeron N4020 Upto 2.8 GHz, 4GB RAM, 32GB eMMC Storage, Windows 10 Home, 13Hr Battery Life, Office 365 1Year, (Rose Pink)",HP,4.8,11,https://images-na.ssl-images-amazon.com/images/I/6110B7pFn3L._AC_SX355_.jpg,in stock,US$ 325.00,Windows 10 Home,11.6 Pulgadas,4 GB,11
B081JC228Y,https://www.amazon.com/-/es/Ordenador-Port%C3%A1til-Quad-Core-i5-8265U-Bluetooth/dp/B081JC228Y,"2020 HP 17.3"" Ordenador Portátil/8th Gen Intel Quad-Core i5-8265U Hasta 3.9GHz/ 8GB DDR4 RAM/ 256GB PCIe SSD/ DVD/ Bluetooth 4.2/ USB 3.1/ HDMI/ Windows 10 Home/ Negro",HP,4.6,783,https://images-na.ssl-images-amazon.com/images/I/61WCi0nlhoL._AC_SX425_.jpg,in stock,US$ 743.00,Windows 10,17.3 Pulgadas,8 GB,104
B07WLNZB78,https://www.amazon.com/-/es/Notepad-tableta-pulgadas-almacenamiento-procesador/dp/B07WLNZB78,"Dragon Touch Notepad K10 Tablet, tableta Android de 10 pulgadas, 2 GB RAM 32 GB de almacenamiento, procesador de cuatro núcleos, 10.1 IPS HD Display, Micro HDMI, Android 9.0 Pie, WiFi 5G, cuerpo de metal negro",Dragon Touch,4.4,"6,993",https://images-na.ssl-images-amazon.com/images/I/71pV%2B2tCO-L._AC_SX569_.jpg,in stock,US$ 119.99,,10 Pulgadas,16 GB,484
B07DR9VW35,https://www.amazon.com/-/es/Ordenador-sobremesa-8200-Professional-renovado/dp/B07DR9VW35,"Ordenador de sobremesa HP Elite 8200 SFF, Intel Core i7-2600, 2 TB HDD, 16 GB DDR3, Windows 10 Professional (renovado) (i7 | 16 GB | 2T HDD | Wind 10 Pro + WiFi)",HP,4.0,344,https://images-na.ssl-images-amazon.com/images/I/716kmb31b-L._AC_SY450_.jpg,in stock,US$ 282.00,,,16 GB,53
B08J4BFXY6,https://www.amazon.com/-/es/14a-ca0010nr/dp/B08J4BFXY6,"HP Chromebook x360 14a Laptop - Dual Core Intel Celeron N4020 - 4 GB RAM - 32 GB eMMC Storage - 14-inch HD Touchscreen - Google Chrome OS - Lightweight and Long Battery Life (14a-ca0010nr, 2020)",HP,4.0,6,https://images-na.ssl-images-amazon.com/images/I/71gZPYT72NL._AC_SX569_.jpg,in stock,US$ 329.99,Chrome OS,14 Pulgadas,4 GB,3
B08B2T2178,https://www.amazon.com/-/es/Apple-iPad-Pro-11-pulgadas/dp/B08B2T2178,"Apple iPad Pro (11 pulgadas, Wi-Fi, 128GB) - Gris espacial (2ª generación) (2020) (renovado)",Apple,4.0,44,https://images-na.ssl-images-amazon.com/images/I/81-HGA6z0nL._AC_SY450_.jpg,in stock,US$ 779.99,,11 Pulgadas,128 GB,
B087YXSRR8,https://www.amazon.com/-/es/almacenamiento-dactilares-interruptor-eliminaci%C3%B3n-15-ds1010nr/dp/B087YXSRR8,"HP Envy portátil 2 en 1 de 15 pulgadas x360, AMD Ryzen 5, 8 GB de RAM, 512 GB de almacenamiento SSD y Windows 10 Home con lector de huellas dactilares y interruptor de eliminación de cámara web (15-ds1010nr, Nightfall Negro)",HP,4.5,27,https://images-na.ssl-images-amazon.com/images/I/71Lp1ISPeuL._AC_SY355_.jpg,in stock,US$ 839.99,Windows 10 Home,15.6 Pulgadas,8 GB,6
B07BC59CBD,https://www.amazon.com/-/es/Dell-Latitude-7000-Business-UltraBook/dp/B07BC59CBD,"Dell Latitude 14 7000 7480 Business UltraBook - 14 pulgadas (1366 x 768), Intel Core i5-6300U, 256 GB SSD, 8 GB DDR4, teclas retroiluminadas, cámara web, Windows 10 Professional (renovado)",Dell,4.2,99,https://images-na.ssl-images-amazon.com/images/I/713rRniXcOL._AC_SY450_.jpg,in stock,US$ 459.99,Windows 10 Pro,14 Pulgadas,8 GB,22
B07W5XJ21H,https://www.amazon.com/-/es/Asus-Port%C3%A1til-procesador-innovador-protector/dp/B07W5XJ21H,"Asus - ZenBook Pro Duo UX581 - Portátil de 15.6"", pantalla 4K UHD NanoEdge con bisel táctil, procesador Intel Core i7-9750H, 16 GB de RAM, disco sólido de 1 TB PCIe, GeForce RTX 2060, innovador protector de pantalla Plus",ASUS,4.3,211,https://images-na.ssl-images-amazon.com/images/I/91ytMW7sXXL._AC_SY450_.jpg,in stock,"US$ 2,940.54",Windows 10 Pro,15.6 Pulgadas,32 GB,87
B08R9DFPR1,https://www.amazon.com/-/es/GS66-Stealth-port%C3%A1til-i7-10870H-Win10PRO/dp/B08R9DFPR1,"MSI GS66075 GS66 Stealth 15.6"" 300Hz 3ms Ultra delgado y ligero portátil para juegos Intel Core i7-10870H RTX3070 Max-Q 32GB 1TB NVMe SSD TB3 Win10PRO VR Ready",MSI,5.0,2,https://images-na.ssl-images-amazon.com/images/I/71qfgGJ5hLL._AC_SX450_.jpg,in stock,"US$ 2,399.99",Windows 10 Pro,15.6 Pulgadas,32 GB,3
B08PPT5CQM,https://www.amazon.com/-/es/pulgadas-Quad-Core-Almacenamiento-Bluetooth-desmontable/dp/B08PPT5CQM,RCA 11 [RCT6613] 11.6 pulgadas Quad-Core 2GB RAM 32GB Almacenamiento IPS 1366 x 768 pantalla táctil WiFi Bluetooth con teclado desmontable Android 9.0 Tablet Negro,RCA,4.1,45,https://images-na.ssl-images-amazon.com/images/I/81ckm%2BGPlVL._AC_SY450_.jpg,in stock,US$ 142.99,,11.6 Pulgadas,32 GB,4
B076D71Q4L,https://www.amazon.com/-/es/sobremesa-HP-Elite-8300-Professional/dp/B076D71Q4L,"PC de sobremesa HP Elite 8300 SFF de factor de forma pequeño, Intel Quad-Core i7-3770 hasta 3.9 GHz, 8 GB de RAM, 256 GB SSD, DVD, USB 3.0, Windows 10 Professional (renovado).",HP,4.3,327,https://images-na.ssl-images-amazon.com/images/I/71I05GnbEZL._AC_SX679_.jpg,in stock,US$ 222.90,,,8 GB,132
B07T1DTF4F,https://www.amazon.com/-/es/Dell-Port%C3%A1til-InfinityEdge-generaci%C3%B3n-XPS7590-7572SLV-PUS/dp/B07T1DTF4F,"Dell - XPS 15 7590 - Portátil de 15.6 pulgadas, 4K UHD, OLED InfinityEdge, Intel Core i7-9750H de 9ª generación, NVIDIA GeForce GTX 1650 con 4GB GDDR5, 256 GB de disco sólido, 16 GB de RAM, Windows 10 Home, XPS7590-7572SLV-PUS, 15-15.99 pulgadas",Dell,4.2,157,https://images-na.ssl-images-amazon.com/images/I/91WgL3IbNIL._AC_SX355_.jpg,in stock,"US$ 1,524.99",,,,35
B08H8Q54T9,https://www.amazon.com/-/es/i5-7200U-actualizable-Computadora-escritorio-Bluetooth/dp/B08H8Q54T9,"ACEPC Mini PC Intel Core i5-7200U hasta 3,10 GHz actualizable 8 GB DDR4 128 GB SSD Windows 10 Pro Computadora de escritorio de negocios Salida de pantalla triple hasta 4K UHD Bluetooth 4.2 Gigabit LAN Dual Band WiFi",ACEPC,4.2,226,https://images-na.ssl-images-amazon.com/images/I/61zYwJpP20L._AC_SX679_.jpg,in stock,US$ 379.99,,,8 GB,52
B08WRK7MDG,https://www.amazon.com/-/es/SkyTech-Shadow-Computadora-escritorio-ventiladores/dp/B08WRK7MDG,"SkyTech Shadow - Computadora gamer de escritorio, Intel Core i5 9400 F 2,9 GHz, GTX 1650 4G, SSD de 500 GB, DDR4 8 GB 3000 MHz, ventiladores RGB, Windows 10 Home 64 bits, WiFi 802.11 AC",Skytech Gaming,4.6,536,https://images-na.ssl-images-amazon.com/images/I/71vKAcF54GL._AC_SX679_.jpg,in stock,"US$ 1,099.99",,,8 GB,239
B07MJF9DS3,https://www.amazon.com/-/es/Android-pulgadas-desbloqueado-tel%C3%A9fono-Bluetooth/dp/B07MJF9DS3,"Tablet Android de 10 pulgadas, Android 9.0 Pie desbloqueado Tablet PC con ranura para tarjeta SIM, soporte de teléfono 3G, Quad Core, 1.3GHz, 16GB, 2MP+5MP cámara dual, WiFi, Bluetooth, GPS",Hoozo,3.9,855,https://images-na.ssl-images-amazon.com/images/I/61RJ-XqvexL._AC_SX425_.jpg,out of stock,,,10 Pulgadas,64 GB,280
B0891RM7DM,https://www.amazon.com/-/es/ConceptD-CC314-72G-72SX-Convertible-i7-10750H-validated/dp/B0891RM7DM,"Acer ConceptD 3 Ezel CC314-72G-72SX Convertible Creator Laptop, Intel i7-10750H, GeForce GTX 1650 Max-Q, 14"" FHD, Gorilla Glass, Pantone validated, 100% sRGB, 16GB, 512GB NVMe SSD, Wacom AES 1.0 Pen",Acer,4.1,92,https://images-na.ssl-images-amazon.com/images/I/71450Kduk4L._AC_SX466_.jpg,in stock,"US$ 1,469.43",Windows 10 Home,14 Pulgadas,16 GB,32
B0849P8F8T,https://www.amazon.com/-/es/24-dp0160/dp/B0849P8F8T,"HP 24-inch All-in-One Touchscreen Desktop Computer, AMD Ryzen 5 4500U Processor, 12 GB RAM, 512 GB SSD, Windows 10 Home (24-dp0160, Silver)",HP,4.7,75,https://images-na.ssl-images-amazon.com/images/I/81trmqoP9cL._AC_SX466_.jpg,out of stock,,,,12 GB,21
B0897186X2,https://www.amazon.com/-/es/Dell-Inspiron-14-5400-Pantalla/dp/B0897186X2,"Dell Inspiron 14 5400 2 en 1 - Pantalla táctil FHD de 14 pulgadas, Intel Core i7, memoria de 12 GB, unidad de estado sólido de 512 GB, Windows 10 Home (último modelo), color gris titanio",Dell,4.4,113,https://images-na.ssl-images-amazon.com/images/I/81lfR4FnRhL._AC_SX679_.jpg,in stock,US$ 868.00,Windows 10 Home,14 Pulgadas,12 GB,15
B08HCM9RRN,https://www.amazon.com/-/es/Non-Touch-i5-1035G1-Backlit-Keyboard-Windows/dp/B08HCM9RRN,"HP 17.3"" Non-Touch Laptop Intel 10th Gen i5-1035G1, 1TB Hard Drive, 12GB Memory, DVD Writer, Backlit Keyboard, Windows 10 Home Silver",HP,4.6,86,https://images-na.ssl-images-amazon.com/images/I/61IMApAABPL._AC_SX522_.jpg,in stock,US$ 698.99,Windows 10 Home,17.3 Pulgadas,12 GB,26
B088MHPYRX,https://www.amazon.com/-/es/pantalla-port%C3%A1til-generaci%C3%B3n-i7-1065G7-Bluetooth/dp/B088MHPYRX,"2020 HP Envy 13.3"" 4K Ultra HD pantalla táctil portátil 10.ª generación Intel i7-1065G7 8GB DDR4 memoria 512GB SSD WiFi 6 Bluetooth 5.0 peso 2.6 lbs. plata natural",HP,4.5,122,https://images-na.ssl-images-amazon.com/images/I/51BMiPWtYeL._AC_SX679_.jpg,in stock,US$ 880.00,Windows 10,13.3 Pulgadas,8 GB,41
B08JSLM9K5,https://www.amazon.com/-/es/RZ09-03272E12-R3U1/dp/B08JSLM9K5,"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1165G7 4 Core, NVIDIA GeForce GTX 1650 Ti Max-Q, 13.3"" 1080p 120Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB, Thunderbolt 4",Razer,4.3,24,https://images-na.ssl-images-amazon.com/images/I/715Av2uWMsL._AC_SX450_.jpg,in stock,"US$ 1,699.99",Windows 10,13.3,16 GB,17
B07VMB5L3C,https://www.amazon.com/-/es/Apple-pulgadas-generaci%C3%B3n-Tablet-A2152/dp/B07VMB5L3C,"Apple iPad Air 10,5 pulgadas (3ª generación) Tablet A2152 (solo Wi-Fi) – 64 GB / gris espacial (renovado)",Apple,4.6,725,https://images-na.ssl-images-amazon.com/images/I/616%2BluSjRAL._AC_SX425_.jpg,in stock,US$ 419.99,,10.5 Pulgadas,64 GB,36
B08J9BZDGF,https://www.amazon.com/-/es/dp/B08J9BZDGF,Avita Magus II [WT9M10C44] 10 Inches Intel Celeron 4GB RAM 64GB Storage Touch 2-in-1 Windows 10 Tablet PC (Navy),Avita,4.1,179,https://images-na.ssl-images-amazon.com/images/I/81PLeowSkiL._AC_SX466_.jpg,in stock,US$ 159.99,,10 Pulgadas,64 GB,69
B08CR52LH3,https://www.amazon.com/-/es/Beelink-U57-ordenador-rendimiento-expandible/dp/B08CR52LH3,"Beelink U57 Mini PC Windows 10 Pro ordenador de alto rendimiento Intel Core i5-5257u (hasta 3,10 GHz) 8GB RAM 256GB SSD, 2.4G/5G WiFi, Gigabit Ethernet, BT4.2, Dual HDMI, HDD expandible de 2,5 pulgadas HDD 1TB SSD",Beelink,4.4,163,https://images-na.ssl-images-amazon.com/images/I/51wvivx6vLL._AC_SX679_.jpg,in stock,US$ 359.00,,,8 GB,54
B0883G4WJR,https://www.amazon.com/-/es/Predator-i7-10750H-Dual-Channel-retroiluminado-PT315-52-78W1/dp/B0883G4WJR,"Acer Predator Triton 300 Gaming Laptop, Intel i7-10750H, NVIDIA GeForce RTX 2060, 15.6"" Full HD IPS 144Hz 3ms IPS Display, 16GB Dual-Channel DDR4, 1TB NVMe SSD, WiFi 6, RGB retroiluminado KB, PT315-52-78W1",Acer,4.8,43,https://images-na.ssl-images-amazon.com/images/I/71G%2Bxyzz6DL._AC_SY355_.jpg,in stock,"US$ 1,440.29",Windows 10 Home,15.6 Pulgadas,16 GB,13
B0896616D3,https://www.amazon.com/-/es/GE66-Raider-10SF-285-i7-10875H-RTX2070/dp/B0896616D3,"MSI GE66 Raider 10SF-285 15.6"" 240Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 16GB 512GB NVMe SSD Win10 VR Ready",MSI,4.4,28,https://images-na.ssl-images-amazon.com/images/I/81qAUD4C4TL._AC_SX466_.jpg,in stock,"US$ 1,698.00",Windows 10 Home,15.6 Pulgadas,16 GB,18
B08VH7VYJZ,https://www.amazon.com/-/es/Chromebook-port%C3%A1til-pel%C3%ADcula-computadora-cubierta/dp/B08VH7VYJZ,Usado Well Chromebook c720 portátil ligero con película de la piel de la computadora en A & C cubierta 11.6 pulgadas 4GB RAM 16GB eMMC - Celeron 2955U Chrome OS Webcam,KJD,3.7,38,https://images-na.ssl-images-amazon.com/images/I/71kmb8SdIAL._AC_SX425_.jpg,in stock,US$ 139.00,Chrome OS,11.6 Pulgadas,4 GB,6
B08CSGP4SX,https://www.amazon.com/-/es/KIDS709/dp/B08CSGP4SX,Kids Tablet 7 inch Toddler Tablet Android Tablet for Kids 16GB 4000Mah Parent Control with Pre-Installed Educational APP WiFi Kids Edition Learning Tablet Kid-Proof Case (Light Blue),TOPELOTEK,4.0,418,https://images-na.ssl-images-amazon.com/images/I/611YeEXU27L._AC_SX466_.jpg,in stock,US$ 63.99,,7 Pulgadas,16 GB,13
B0826R1P4G,https://www.amazon.com/-/es/Dell-Inspiron-i7-1065G7-retroiluminado-Bluetooth/dp/B0826R1P4G,"Dell Inspiron 5000 15,6 pulgadas FHD 1080P portátil con pantalla táctil (Intel Core i7-1065G7 hasta 3,9 GHz, 16 GB DDR4 RAM, 512 GB SSD, Intel UHD Graphics, retroiluminado KB, HDMI, WiFi, Bluetooth, Win10)",Dell,4.5,140,https://images-na.ssl-images-amazon.com/images/I/41-FyLgqbxL._AC_SX466_.jpg,in stock,US$ 974.00,Windows 10 Home,15.6 Pulgadas,16 GB,30
B08CSHPBL8,https://www.amazon.com/-/es/HP-Chromebook-14-Non-Touch-Bluetooth/dp/B08CSHPBL8,"HP Chromebook 14 - 14"" HD Non-Touch Intel Pentium Silver N5000, Intel UHD Graphics 605, 4GB RAM, 64GB eMMC, WiFi, Bluetooth, Audio by B&O, Chrome OS (Renovado)",HP,4.6,190,https://images-na.ssl-images-amazon.com/images/I/81fE1juNAfL._AC_SY450_.jpg,in stock,US$ 239.00,Chrome OS,14 Pulgadas,4 GB,17
B07WNGFTN2,https://www.amazon.com/-/es/FX506LI-BI5N5/dp/B07WNGFTN2,"ASUS - TUF Gaming 15.6"" Full HD Laptop - Intel Core i5-10300H- 8GB Memory - 256GB SSD -NVIDIA GeForce GTX 1650 Ti – Black",ASUS,4.7,52,https://images-na.ssl-images-amazon.com/images/I/91sS0nBtzwL._AC_SX466_.jpg,in stock,US$ 750.00,Windows 10,15.6 Pulgadas,8 GB,9
B07V6ZNQZY,https://www.amazon.com/-/es/Lenovo-ThinkCentre-M73-Tiny-Computadora/dp/B07V6ZNQZY,"Lenovo ThinkCentre M73 Tiny Business Desktop Computadora, Intel Core i3 4130T 2.9GHz, 4G DDR3, 500G, WiFi, USB 3.0, VGA, DisplayPort, Win 10 64-Bit Admite Inglés/Español/Francés(I3)(Renovado)",Lenovo,4.2,58,https://images-na.ssl-images-amazon.com/images/I/81stCKItIrL._AC_SX466_.jpg,in stock,US$ 139.99,,,4 GB,6
B083CCRR5W,https://www.amazon.com/-/es/port%C3%A1til-convertible-pantalla-generaci%C3%B3n-Thunderbolt/dp/B083CCRR5W,"LG Gram 2 en 1 portátil convertible, pantalla táctil Full HD IPS de 14 pulgadas, CPU Intel 10ª generación Core i710510U, 16 GB RAM, 1 TB 512 GB x 2 M.2 MVMe SSD, Thunderbolt 3, batería de 20,5 horas 14T90N 2020",LG,4.3,116,https://images-na.ssl-images-amazon.com/images/I/81wunJkaBGL._AC_SX466_.jpg,in stock,"US$ 1,292.98",Windows 10 Home,14 Pulgadas,16 GB,77
B0876M6CG9,https://www.amazon.com/-/es/Gaming-GeForce-i7-10875H-Windows-G532LWS-DS76/dp/B0876M6CG9,"ASUS ROG Strix Scar 15 (2020) Gaming Laptop, 15.6"" 240Hz IPS Type FHD, NVIDIA GeForce RTX 2070 Super, Intel Core i7-10875H, 16GB DDR4, 1TB PCIe NVMe SSD, RGB KB, Windows 10, G532LWS-DS76",ASUS,4.5,49,https://images-na.ssl-images-amazon.com/images/I/81aIviy7YZL._AC_SX679_.jpg,in stock,"US$ 1,999.00",Windows 10 Home,15.6 Pulgadas,16 GB,30
